"Coach_id","Coach_name","Coach_superior_id","Coach_type","Coach_specialty"
"1","Pat Fitzgerald","7","HEAD","HEAD"
"2","Morty Schapiro","10","AREA","QB"
"3","Eric Schulz","8","AREA","QB"
"4","Barack Obama","10","AREA","WR"
"5","Henry Bienen","6","POS","WR"
"6","Michael Jordan","3","POS","QB"
"7","George Washington","5","ASS","R"
"8","Donald Trump","3","AREA","R"
"9","Hillary Clinton","9","AREA","WR"
"10","Bernie Sanders","9","AREA","WR"
"11","Chris Collins","1","AREA","QB"
"College_id","College_name","College_logo_url"
"121","73",NULL
"121","99",NULL
"121","112",NULL
"121","121",NULL
"121","132",NULL
"121","133",NULL
"121","134",NULL
"121","149",NULL
"121","158",NULL
"121","165",NULL
"121","207",NULL
"121","209",NULL
"121","215",NULL
"121","226",NULL
"122","5",NULL
"122","6",NULL
"122","7",NULL
"122","9",NULL
"122","11",NULL
"122","12",NULL
"122","14",NULL
"122","21",NULL
"122","23",NULL
"122","24",NULL
"122","25",NULL
"122","26",NULL
"122","43",NULL
"122","100",NULL
"122","103",NULL
"122","116",NULL
"122","120",NULL
"122","124",NULL
"122","125",NULL
"122","135",NULL
"122","140",NULL
"122","146",NULL
"122","149",NULL
"122","153",NULL
"122","156",NULL
"122","174",NULL
"122","176",NULL
"122","177",NULL
"122","193",NULL
"122","199",NULL
"122","217",NULL
"122","227",NULL
"122","234",NULL
"123","114",NULL
"123","117",NULL
"123","145",NULL
"123","186",NULL
"124","3",NULL
"124","5",NULL
"124","20",NULL
"124","56",NULL
"124","69",NULL
"124","71",NULL
"124","86",NULL
"124","111",NULL
"124","113",NULL
"124","124",NULL
"124","135",NULL
"124","140",NULL
"124","142",NULL
"124","143",NULL
"124","170",NULL
"124","175",NULL
"124","176",NULL
"124","177",NULL
"124","182",NULL
"124","221",NULL
"124","223",NULL
"124","228",NULL
"125","5",NULL
"125","7",NULL
"125","12",NULL
"125","14",NULL
"125","15",NULL
"125","16",NULL
"125","21",NULL
"125","22",NULL
"125","29",NULL
"125","31",NULL
"125","43",NULL
"125","63",NULL
"125","76",NULL
"125","81",NULL
"125","83",NULL
"125","84",NULL
"125","87",NULL
"125","94",NULL
"125","107",NULL
"125","108",NULL
"125","112",NULL
"125","113",NULL
"125","115",NULL
"125","120",NULL
"125","124",NULL
"125","125",NULL
"125","133",NULL
"125","134",NULL
"125","139",NULL
"125","140",NULL
"125","142",NULL
"125","153",NULL
"125","154",NULL
"125","157",NULL
"125","160",NULL
"125","161",NULL
"125","171",NULL
"125","176",NULL
"125","178",NULL
"125","181",NULL
"125","184",NULL
"125","185",NULL
"125","187",NULL
"125","188",NULL
"125","189",NULL
"125","195",NULL
"125","199",NULL
"125","201",NULL
"125","203",NULL
"125","204",NULL
"125","206",NULL
"125","210",NULL
"125","213",NULL
"125","214",NULL
"125","216",NULL
"125","217",NULL
"125","218",NULL
"125","224",NULL
"125","226",NULL
"125","232",NULL
"125","233",NULL
"125","234",NULL
"126","10",NULL
"126","18",NULL
"126","85",NULL
"126","192",NULL
"126","198",NULL
"126","200",NULL
"126","235",NULL
"127","71",NULL
"129","105",NULL
"129","135",NULL
"129","179",NULL
"129","192",NULL
"129","200",NULL
"131","48",NULL
"131","71",NULL
"131","80",NULL
"131","86",NULL
"131","95",NULL
"131","154",NULL
"131","172",NULL
"131","176",NULL
"131","189",NULL
"131","192",NULL
"131","195",NULL
"131","197",NULL
"131","200",NULL
"131","206",NULL
"131","208",NULL
"132","135",NULL
"133","105",NULL
"133","179",NULL
"133","195",NULL
"133","200",NULL
"HS_id","HS_name","HS_city","HS_zip","HS_state","HS_phone"
"1","ETHS","Mountainvew","60201","CA","3582712536"
"2","New Trier HS","Mountainvew","60093","CA","9477092306"
"3","Washington HS","Cupertino","60609","CA","6637324231"
"4","Adams HS","Los Angeles","60222","CA","4755344544"
"5","Mather HS","Cupertino","60659","CA","3864750334"
"6","Ace Tech Hs","Mountainview","60609","CA","5057718348"
"7","Addams","Cupertino","60617","CA","3694341046"
"8","Agassiz","Oakland","60657","CA","3298550493"
"9","Ahs - Passages","San Diego","60660","CA","5409729634"
"10","Air Force Hs","Chicago","60609","IL","7152997001"
"11","Albany Park","Chicago","60625","IL","9535796409"
"12","Alcott Es","Chicago","60614","IL","6219991348"
"13","Alcott Hs","Chicago","60618","IL","2492567824"
"14","Aldridge","Chicago","60827","IL","3802865383"
"15","Amandla","Chicago","60621","IL","1536623753"
"16","Amundsen Hs","Chicago","60625","IL","6274522921"
"17","Ariel","Chicago","60653","IL","6762743654"
"18","Armour","Chicago","60608","IL","4990149815"
"19","Armstrong G","Chicago","60645","IL","4662518421"
"20","Ashburn","Chicago","60652","IL","8342142969"
"21","Ashe","Chicago","60619","IL","7723159890"
"22","Aspira - Business & Finance Hs","Chicago","60618","IL","3589370850"
"23","Aspira - Haugan","Chicago","60625","IL","4777374886"
"24","Audubon","Chicago","60618","IL","3118762190"
"25","Austin Bus & Entrp Hs","Chicago","60644","IL","1261686600"
"id","Player_id","Coach_id","Note_timestamp","Note_txt"
"1","1","1","2016-05-29 23:33:36","This guy is great! We should make an offer today!"
"2","1","2","2016-05-29 23:33:36","I didn't like him at all! "
"4","7","7","2016-05-30 03:11:46","Kareem screwed up my css"
"5","162","4","2016-06-02 02:09:51","Great player, let's get him"
"6","162","2","2016-06-02 02:09:54","He plays excellent, let's take him"
"7","203","6","2016-06-02 02:09:57","I like this guy."
"8","162","6","2016-06-02 02:09:59","Johnny needs a haircut"
"9","193","3","2016-06-02 02:10:01","Larry performed really well"
"38","121","1","2016-06-02 03:05:55","Nice guy"
"39","45","5","2016-06-02 03:08:45","New note"
"40","45","6","2016-06-02 03:09:56","Hey there!"
"41","80","1","2016-06-02 03:16:15","efjieow"
"42","45","7","2016-06-02 03:19:06","Great recruit"
"43","121","2","2016-06-02 03:30:40","Great player!"
"44","121","7","2016-06-02 16:39:55","What a guy"
"Player_id","FirstName","LastName","Height","Weight","Year","Img_url","AreaCoach_id","GPA","HighSchool_id","Hometown_city","Hometown_state","Hometown_zip","Phone","Email","Address","SES","Parent1","Parent2","Parental_education","Other_strong_connections","Legacy","Sibling","Visits","Visits_overnight","Attended_camp","Zscore","Zscore2","NU_status","School_committed_to"
"1","Michael","Jordan","78","251","2014","../img/players/2.png","1","3.15","13","Evanston","IL","63151","2802791951","Michael.Jordan@IL.zcruit.com","339 2nd Ave","High","Michael Jordan","Wilt Jordan","Bachelors","0","0","0","5","1","1","6.6","6.6","0","77"
"2","Wilt","Chamberlain","75","293","2014","../img/players/3.png","9","3.1","12","DC","IL","97325","6364837002","Wilt.Chamberlain@IL.zcruit.com","144 4th St","Medium","Wilt Chamberlain","Bill Chamberlain","Bachelors","0","0","0","4","1","1","8.5","8.5","0","77"
"3","Bill","Russells","74","183","2014","../img/players/4.png","9","3.31","20","Boston","MD","45016","9946805504","Bill.Russell@MD.zcruit.com","887 2nd St","Medium","Bill Russell","Elgin Russell","Bachelors","0","0","0","1","1","0","2.3","5.4","5","0"
"4","Shaquille","O'Neal","65","167","2014","../img/players/5.png","3","3.2","17","Boston","TX","40365","4259019024","Shaquille.O'Neal@TX.zcruit.com","388 4th St","Medium","Shaquille O'Neal","Hakeem O'Neal","Bachelors","0","0","1","1","1","0","7.6","7.6","4","0"
"5","Oscar","Rodriguez","73","190","2014","../img/players/6.png","3","3.98","5","NYC","FL","95899","5693268846","Oscar.Robertson@FL.zcruit.com","358 4th St","Low","Oscar Robertson","Larry Robertson","?","0","0","0","0","0","0","2.8","5.0","6","0"
"6","Magic","Johnson","73","196","2014","../img/players/7.png","5","3.13","5","Evanston","PA","64243","1780038939","Magic.Johnson@PA.zcruit.com","851 Sheridan St","Low","Magic Johnson","Magic Johnson","?","0","0","0","0","0","0","6.2","7.8","3","0"
"7","Kareem","Abdul-Jabbar","65","236","2014","../img/players/8.png","3","3.43","19","Seattle","AZ","12378","2505293424","Kareem.Abdul-Jabbar@AZ.zcruit.com","690 2nd Ave","Medium","Kareem Abdul-Jabbar","Julius Abdul-Jabbar","?","1","1","0","0","0","0","9.1","10.0","2","0"
"8","Tim","Duncan","74","201","2014","../img/players/9.png","1","3.26","4","Boston","IN","36747","3938629925","Tim.Duncan@IN.zcruit.com","216 3rd St","High","Tim Duncan","Tim Duncan","Bachelors","0","0","0","1","0","0","3.8","6.6","3","0"
"9","Larry","Bird","77","282","2014","../img/players/10.png","10","3.31","13","San Francisco","DE","34676","6807918133","Larry.Bird@DE.zcruit.com","902 Sheridan St","?","Larry Bird","Elgin Bird","?","0","0","0","0","0","0","3.2","4.8","4","0"
"10","Kobe","Bryant","67","242","2014","../img/players/11.png","7","3.37","3","Seattle","CA","93109","8185125705","Kobe.Bryant@CA.zcruit.com","439 3rd Ave","Medium","Kobe Bryant","Jerry Bryant","?","0","0","0","0","0","0","5.3","8.8","3","0"
"11","Jerry","West","70","235","2014","../img/players/12.png","11","3.02","5","Boston","NC","68878","1723268156","Jerry.West@NC.zcruit.com","192 State St","?","Jerry West","Hakeem West","?","0","0","0","0","0","0","6.3","6.8","6","58"
"12","Elgin","Baylor","70","200","2014","../img/players/13.png","3","3.55","9","Evanston","OH","39881","6445370184","Elgin.Baylor@OH.zcruit.com","908 1st St","Medium","Elgin Baylor","Rick Baylor","?","0","0","0","2","1","0","4.0","5.4","6","3"
"13","Hakeem","Olajuwon","77","241","2014","../img/players/14.png","11","3.96","13","Portland","TX","95826","9863645568","Hakeem.Olajuwon@TX.zcruit.com","171 Sheridan St","Medium","Hakeem Olajuwon","Moses Olajuwon","?","0","0","0","0","0","0","4.2","4.4","1","0"
"14","Bob","Pettit","75","287","2014","../img/players/15.png","4","3.19","17","Tulsa","OH","22671","7772069648","Bob.Pettit@OH.zcruit.com","943 4th St","Medium","Bob Pettit","Karl Pettit","Bachelors","0","0","0","4","2","0","6.1","6.9","1","0"
"15","Moses","Malone","67","285","2014","../img/players/16.png","2","3.93","12","Portland","IL","81520","4870081152","Moses.Malone@IL.zcruit.com","332 1st St","High","Moses Malone","Charles Malone","Bachelors","1","0","0","7","1","1","5.7","9.2","6","78"
"16","Julius","Erving","74","307","2014","../img/players/17.png","11","3.33","7","Tulsa","IL","10420","4041792310","Julius.Erving@IL.zcruit.com","165 4th Ave","Medium","Julius Erving","Charles Erving","Bachelors","0","0","0","0","0","0","4.9","8.5","2","0"
"17","John","Havlicek","75","264","2014","../img/players/18.png","10","2.81","12","DC","IL","84035","1627042371","John.Havlicek@IL.zcruit.com","921 State Ave","Medium","John Havlicek","Kevin Havlicek","Bachelors","0","1","0","3","1","1","4.7","6.3","6","61"
"18","Karl","Malone","72","161","2014","../img/players/19.png","6","3.36","10","Portland","IL","89245","7011610913","Karl.Malone@IL.zcruit.com","761 4th St","Medium","Karl Malone","Karl Malone","Bachelors","0","0","0","5","1","0","5.5","7.7","2","0"
"19","Isiah","Thomas","70","173","2014","../img/players/20.png","4","3.07","6","San Francisco","MI","34917","3858405626","Isiah.Thomas@MI.zcruit.com","110 1st St","Medium","Isiah Thomas","David Thomas","Bachelors","0","0","1","2","1","0","6.2","8.3","3","0"
"20","Charles","Barkley","70","242","2014","../img/players/21.png","7","3.6","15","LA","OH","36981","2964422549","Charles.Barkley@OH.zcruit.com","804 Sheridan St","Medium","Charles Barkley","Scottie Barkley","Bachelors","0","0","1","2","1","0","7.0","7.0","0","77"
"21","Rick","Barry","77","277","2014","../img/players/22.png","11","3.38","1","San Francisco","NJ","68840","9115467011","Rick.Barry@NJ.zcruit.com","498 3rd St","Medium","Rick Barry","David Barry","Bachelors","0","1","0","1","1","0","5.2","5.2","6","78"
"22","John","Stockton","78","170","2014","../img/players/23.png","2","3.91","2","Seattle","IL","15525","8118270111","John.Stockton@IL.zcruit.com","386 Sheridan Ave","Low","John Stockton","Kevin Stockton","?","0","0","0","2","0","0","6.1","6.1","1","0"
"23","Elvin","Hayes","77","193","2014","../img/players/24.png","9","3.38","3","Boston","FL","73878","3004675004","Elvin.Hayes@FL.zcruit.com","897 Sheridan St","?","Elvin Hayes","Kevin Hayes","?","0","0","0","0","0","0","6.7","7.8","6","95"
"24","Bob","Cousy","70","198","2014","../img/players/25.png","1","2.72","6","San Francisco","PA","71821","4952525470","Bob.Cousy@PA.zcruit.com","627 1st Ave","Medium","Bob Cousy","Jason Cousy","?","0","0","0","0","0","0","7.8","9.4","6","87"
"25","David","Robinson","69","173","2014","../img/players/26.png","8","3.08","17","LA","MD","66191","4870941183","David.Robinson@MD.zcruit.com","304 2nd Ave","Medium","David Robinson","Kevin Robinson","?","0","0","1","1","1","0","6.5","8.3","3","0"
"26","Kevin","McHale","73","281","2014","../img/players/27.png","7","2.98","2","Boston","GA","49924","7612590306","Kevin.McHale@GA.zcruit.com","918 4th Ave","?","Kevin McHale","Jason McHale","?","0","0","0","0","0","0","4.0","6.5","6","38"
"27","Scottie","Pippen","79","164","2014","../img/players/28.png","5","3.65","1","DC","CA","77142","9051788181","Scottie.Pippen@CA.zcruit.com","438 State Ave","Low","Scottie Pippen","LeBron Pippen","?","0","0","0","0","0","0","3.7","3.9","2","0"
"28","Jason","Kidd","77","278","2014","../img/players/29.png","9","3.86","11","Seattle","TX","75949","7594799748","Jason.Kidd@TX.zcruit.com","133 2nd St","Medium","Jason Kidd","George Kidd","Bachelors","0","0","0","2","1","0","6.7","9.8","6","17"
"29","George","Mikan","67","243","2014","../img/players/30.png","11","2.88","12","Miami","NJ","97889","8248267736","George.Mikan@NJ.zcruit.com","897 Main St","High","George Mikan","Nate Mikan","Bachelors","0","0","0","4","1","0","5.4","7.0","6","0"
"30","Kevin","Garnett","73","270","2014","../img/players/31.png","6","3.82","4","Evanston","TX","24899","5984514192","Kevin.Garnett@TX.zcruit.com","457 4th St","Medium","Kevin Garnett","Jerry Garnett","HS","0","0","0","1","1","0","7.8","7.8","0","77"
"31","LeBron","James","65","180","2014","../img/players/32.png","1","3.31","3","San Francisco","KS","56374","9520490603","LeBron.James@KS.zcruit.com","212 3rd Ave","Medium","LeBron James","Dolph James","?","0","0","0","0","0","0","4.9","6.7","6","69"
"32","Willis","Reed","75","291","2014","../img/players/33.png","3","3.45","15","DC","TX","73413","8622912576","Willis.Reed@TX.zcruit.com","707 1st Ave","Medium","Willis Reed","Nate Reed","HS","0","0","0","0","0","0","5.3","5.3","6","78"
"33","Wes","Unseld","69","268","2014","../img/players/34.png","4","3.35","16","Portland","TX","44280","3908774798","Wes.Unseld@TX.zcruit.com","342 2nd St","?","Wes Unseld","Allen Unseld","?","0","0","0","0","0","0","4.3","7.1","2","0"
"34","Nate","Thurmond","70","307","2014","../img/players/35.png","10","3.19","20","NYC","NJ","85249","5711801170","Nate.Thurmond@NJ.zcruit.com","944 State Ave","Medium","Nate Thurmond","Dolph Thurmond","Bachelors","0","0","0","2","1","0","5.2","5.2","5","0"
"35","Dolph","Schayes","65","309","2014","../img/players/36.png","4","3.09","12","NYC","TN","87009","2705834589","Dolph.Schayes@TN.zcruit.com","378 2nd St","High","Dolph Schayes","Gary Schayes","Bachelors","0","0","1","2","0","0","8.2","8.2","0","77"
"36","Walt","Frazier","79","204","2014","../img/players/37.png","11","3.19","20","Evanston","FL","86986","1530777775","Walt.Frazier@FL.zcruit.com","226 1st St","High","Walt Frazier","Clyde Frazier","Bachelors","0","0","0","2","0","0","7.1","7.1","6","105"
"37","Patrick","Ewing","73","220","2014","../img/players/38.png","8","3.61","2","Boston","TX","78034","2961094555","Patrick.Ewing@TX.zcruit.com","329 Main Ave","?","Patrick Ewing","Clyde Ewing","?","0","0","0","0","0","0","6.6","8.8","6","105"
"38","Jerry","Lucas","79","254","2014","../img/players/39.png","5","3.64","5","NYC","CA","99869","4137394302","Jerry.Lucas@CA.zcruit.com","250 State Ave","?","Jerry Lucas","Gary Lucas","?","0","0","0","0","0","0","4.5","6.8","6","95"
"39","Gary","Payton","78","224","2014","../img/players/40.png","1","3.55","18","Boston","KS","30060","9885127690","Gary.Payton@KS.zcruit.com","869 Sheridan St","Medium","Gary Payton","Allen Payton","Bachelors","0","0","0","1","1","0","5.0","5.0","3","0"
"40","Allen","Iverson","75","211","2014","../img/players/41.png","2","3.12","17","Miami","IN","39970","6148486717","Allen.Iverson@IN.zcruit.com","589 Main St","?","Allen Iverson","Dave Iverson","HS","0","0","0","1","0","0","4.0","4.8","6","64"
"41","Billy","Cunningham","75","293","2014","../img/players/42.png","3","3.55","6","Boston","OH","59377","7440381965","Billy.Cunningham@OH.zcruit.com","444 State St","Medium","Billy Cunningham","Billy Cunningham","Bachelors","0","0","1","1","0","0","3.5","4.9","4","0"
"42","Clyde","Drexler","70","199","2014","../img/players/43.png","7","3.15","4","NYC","CA","12919","7959640716","Clyde.Drexler@CA.zcruit.com","160 4th St","?","Clyde Drexler","Dave Drexler","HS","0","1","0","1","0","0","4.6","5.0","6","17"
"43","Dominique","Wilkins","77","186","2014","../img/players/44.png","2","3.5","15","DC","IL","46482","2553772442","Dominique.Wilkins@IL.zcruit.co","486 3rd St","Low","Dominique Wilkins","Walt Wilkins","HS","0","0","0","5","1","0","7.6","7.6","0","77"
"44","Dave","Cowens","77","214","2014","../img/players/45.png","5","3.82","5","Miami","CA","91353","9049794377","Dave.Cowens@CA.zcruit.com","914 4th Ave","Low","Dave Cowens","Dave Cowens","?","0","1","0","1","0","0","4.2","6.2","6","107"
"45","George","Gervin","74","204","2014","../img/players/46.png","4","3.79","18","Boston","VA","75616","1067379248","George.Gervin@VA.zcruit.com","363 Main St","Medium","George Gervin","Earl Gervin","?","0","1","0","0","0","0","7.2","7.8","1","0"
"46","Bob","McAdoo","76","292","2014","../img/players/47.png","6","3.54","4","Evanston","LA","82897","8339270672","Bob.McAdoo@LA.zcruit.com","324 2nd Ave","Medium","Bob McAdoo","Dirk McAdoo","HS","0","0","0","0","0","0","4.6","5.8","3","0"
"47","Earl","Monroe","78","180","2014","../img/players/48.png","6","2.79","17","San Francisco","TX","48199","3755408123","Earl.Monroe@TX.zcruit.com","612 Main St","Medium","Earl Monroe","Dwyane Monroe","Bachelors","0","0","1","1","1","0","7.0","7.0","0","77"
"48","Dennis","Rodman","66","301","2014","../img/players/49.png","11","2.73","16","Tulsa","TX","94046","5922070234","Dennis.Rodman@TX.zcruit.com","685 Sheridan Ave","Medium","Dennis Rodman","Dennis Rodman","HS","0","0","0","0","0","0","6.1","6.4","6","95"
"49","Dwyane","Wade","80","235","2014","../img/players/50.png","4","3.66","11","Seattle","TX","10315","1478733189","Dwyane.Wade@TX.zcruit.com","307 2nd St","High","Dwyane Wade","Dirk Wade","Advanced","0","0","0","1","1","0","4.8","4.8","1","0"
"50","Steve","Nash","73","229","2014","../img/players/51.png","9","2.78","20","Evanston","TX","70592","1877045755","Steve.Nash@TX.zcruit.com","205 State St","?","Steve Nash","Dave Nash","Bachelors","0","0","0","1","1","0","4.1","4.1","6","105"
"51","Walt","Bellamy","76","261","2014","../img/players/52.png","3","3.66","6","DC","CA","32389","3822754848","Walt.Bellamy@CA.zcruit.com","810 Sheridan St","?","Walt Bellamy","Pete Bellamy","?","0","0","1","0","0","0","6.3","8.1","5","0"
"52","Tiny","Archibald","66","213","2014","../img/players/53.png","11","3.6","14","NYC","AL","38418","7277617611","Tiny.Archibald@AL.zcruit.com","581 3rd St","Medium","Tiny Archibald","Dave Archibald","Advanced","0","0","0","1","1","0","1.2","1.8","5","0"
"53","Dennis","Johnson","69","247","2014","../img/players/54.png","5","3.44","7","Seattle","CA","99968","4369970505","Dennis.Johnson@CA.zcruit.com","872 2nd Ave","?","Dennis Johnson","Dennis Johnson","?","0","0","1","0","0","0","5.5","5.7","6","107"
"54","Reggie","Miller","68","251","2014","../img/players/55.png","10","3.34","7","Evanston","CA","59389","9965977479","Reggie.Miller@CA.zcruit.com","839 3rd Ave","?","Reggie Miller","Connie Miller","?","0","1","0","0","0","0","8.2","9.8","5","0"
"55","Dirk","Nowitzki","65","289","2014","../img/players/56.png","3","3.43","16","Portland","KS","28140","8095571755","Dirk.Nowitzki@KS.zcruit.com","247 Sheridan Ave","High","Dirk Nowitzki","Jack Nowitzki","Advanced","1","0","0","3","1","0","6.4","6.4","6","0"
"56","Connie","Hawkins","76","254","2015","../img/players/57.png","8","3","10","San Francisco","IL","35864","6135270033","Connie.Hawkins@IL.zcruit.com","244 3rd Ave","High","Connie Hawkins","David Hawkins","Advanced","0","0","0","5","0","1","8.6","8.6","0","77"
"57","Dave","Bing","69","167","2015","../img/players/58.png","11","3.37","4","Tulsa","NM","48532","3242539389","Dave.Bing@NM.zcruit.com","178 1st Ave","?","Dave Bing","David Bing","?","0","0","0","0","0","0","4.9","5.3","6","61"
"58","James","Worthy","72","189","2015","../img/players/59.png","11","3.21","8","Seattle","CA","33902","6272026414","James.Worthy@CA.zcruit.com","333 1st St","?","James Worthy","David Worthy","HS","0","0","0","0","0","0","1.9","5.7","6","84"
"59","Hal","Greer","70","216","2015","../img/players/60.png","7","2.7","8","Portland","CA","27063","5432132496","Hal.Greer@CA.zcruit.com","568 State Ave","Medium","Hal Greer","David Greer","HS","0","0","1","1","1","0","2.8","2.8","6","107"
"60","Pete","Maravich","72","196","2015","../img/players/61.png","1","3.01","19","LA","TN","39628","7551168533","Pete.Maravich@TN.zcruit.com","461 3rd Ave","Low","Pete Maravich","Bernard Maravich","?","0","0","0","0","0","0","5.3","7.3","1","0"
"61","Jack","Twyman","68","288","2015","../img/players/62.png","2","2.91","16","NYC","AZ","52655","9696320226","Jack.Twyman@AZ.zcruit.com","837 Sheridan St","?","Jack Twyman","Bob Twyman","?","0","0","0","0","0","0","7.0","9.5","6","6"
"62","Bob","Lanier","77","186","2015","../img/players/63.png","10","2.99","2","Evanston","LA","45422","6347185728","Bob.Lanier@LA.zcruit.com","606 1st Ave","Low","Bob Lanier","Gus Lanier","HS","0","0","0","1","1","0","4.7","4.7","6","83"
"63","David","Thompson","68","251","2015","../img/players/64.png","4","3.63","20","Boston","NC","21980","8580625568","David.Thompson@NC.zcruit.com","297 1st Ave","Medium","David Thompson","Joe Thompson","Bachelors","0","0","0","0","0","0","3.1","5.4","6","95"
"64","Joe","Fulks","78","298","2015","../img/players/65.png","5","3.68","9","Miami","MO","62611","6127628944","Joe.Fulks@MO.zcruit.com","539 1st St","Medium","Joe Fulks","Bill Fulks","Advanced","0","0","0","2","1","0","6.5","6.5","0","77"
"65","Sam","Jones","71","189","2015","../img/players/66.png","5","3.38","5","Evanston","OH","92965","1459016183","Sam.Jones@OH.zcruit.com","216 4th St","?","Sam Jones","Alonzo Jones","?","0","0","0","0","0","0","6.7","7.0","2","0"
"66","Gus","Johnson","72","244","2015","../img/players/67.png","5","3.46","1","Seattle","CA","25142","8628856531","Gus.Johnson@CA.zcruit.com","533 State Ave","Medium","Gus Johnson","Neil Johnson","?","0","0","0","1","1","0","6.9","6.9","4","0"
"67","Robert","Parish","66","226","2015","../img/players/68.png","1","2.75","18","LA","PA","30275","4726883699","Robert.Parish@PA.zcruit.com","406 3rd Ave","Medium","Robert Parish","Bill Parish","Bachelors","0","0","0","0","0","0","7.1","9.5","5","0"
"68","Tom","Heinsohn","67","235","2015","../img/players/69.png","7","3.28","16","Tulsa","AZ","54388","6879001444","Tom.Heinsohn@AZ.zcruit.com","405 1st Ave","?","Tom Heinsohn","Neil Heinsohn","?","0","0","0","0","0","0","5.1","8.1","6","69"
"69","Bernard","King","71","282","2015","../img/players/70.png","7","3.01","16","Portland","IL","79264","6593825864","Bernard.King@IL.zcruit.com","840 Main Ave","Medium","Bernard King","Bill King","Bachelors","0","0","1","2","0","1","9.3","9.3","0","77"
"70","Bill","Sharman","73","259","2015","../img/players/71.png","4","3.47","8","Evanston","IL","38643","9329421501","Bill.Sharman@IL.zcruit.com","109 1st St","Medium","Bill Sharman","Paul Sharman","Bachelors","0","0","0","5","1","1","7.2","7.2","0","77"
"71","Paul","Arizin","72","207","2015","../img/players/72.png","1","2.73","12","NYC","PA","91015","7784852303","Paul.Arizin@PA.zcruit.com","184 2nd St","Medium","Paul Arizin","Paul Arizin","Bachelors","0","0","0","1","0","1","4.8","7.2","5","0"
"72","Lenny","Wilkens","77","184","2015","../img/players/73.png","5","3.19","8","NYC","MD","62158","7083433864","Lenny.Wilkens@MD.zcruit.com","888 4th Ave","Medium","Lenny Wilkens","Ray Wilkens","Advanced","0","0","0","2","1","1","8.3","8.3","5","0"
"73","Alonzo","Mourning","71","172","2015","../img/players/74.png","10","3.12","2","Seattle","CA","39977","3576805856","Alonzo.Mourning@CA.zcruit.com","158 Sheridan St","Medium","Alonzo Mourning","Chris Mourning","HS","0","0","0","1","0","0","5.5","9.4","5","0"
"74","Bill","Walton","78","206","2015","../img/players/75.png","4","2.82","7","NYC","PA","87618","9969921182","Bill.Walton@PA.zcruit.com","309 1st St","?","Bill Walton","Neil Walton","?","0","0","0","0","0","0","5.7","8.2","6","0"
"75","Neil","Johnston","80","202","2015","../img/players/76.png","1","2.84","17","San Francisco","TN","67451","1246198742","Neil.Johnston@TN.zcruit.com","417 1st St","High","Neil Johnston","Paul Johnston","Bachelors","0","0","1","0","0","0","4.9","5.6","1","0"
"76","Dave","DeBusschere","67","258","2015","../img/players/77.png","8","3.59","6","Portland","FL","62860","2999439347","Dave.DeBusschere@FL.zcruit.com","599 4th Ave","?","Dave DeBusschere","Dave DeBusschere","?","0","0","0","0","0","0","6.7","9.7","4","0"
"77","Paul","Pierce","80","188","2015","../img/players/1.png","5","2.9","19","DC","TX","18722","3185330739","Paul.Pierce@TX.zcruit.com","499 1st Ave","?","Paul Pierce","Chris Pierce","?","0","0","0","0","0","0","2.1","4.0","6","105"
"78","Joe","Dumars","71","198","2015","../img/players/2.png","2","2.72","3","Tulsa","TX","27315","1561741908","Joe.Dumars@TX.zcruit.com","954 Sheridan Ave","Medium","Joe Dumars","Tim Dumars","Bachelors","0","0","0","1","0","0","4.7","6.1","1","0"
"79","Ray","Allen","68","306","2015","../img/players/3.png","1","3.2","10","Seattle","MI","98979","3655472610","Ray.Allen@MI.zcruit.com","407 4th St","Medium","Ray Allen","Alex Allen","Bachelors","0","0","0","2","1","0","3.1","6.1","4","0"
"80","Chris","Webber","78","175","2015","../img/players/4.png","10","3.78","1","Seattle","CA","46181","6576179816","Chris.Webber@CA.zcruit.com","291 1st Ave","Medium","Chris Webber","Chris Webber","?","0","0","0","1","1","0","7.5","7.5","4","0"
"81","Ed","Macauley","71","274","2015","../img/players/5.png","9","3.98","8","Boston","VA","83327","5389054160","Ed.Macauley@VA.zcruit.com","754 Sheridan St","Medium","Ed Macauley","Cliff Macauley","Bachelors","0","0","0","1","1","0","7.3","9.8","3","0"
"82","Alex","English","75","244","2015","../img/players/6.png","2","3.46","6","San Francisco","CA","10656","1690219667","Alex.English@CA.zcruit.com","132 3rd St","High","Alex English","Artis English","Advanced","0","0","0","1","1","0","5.5","8.8","6","107"
"83","Adrian","Dantley","66","288","2015","../img/players/7.png","11","3.51","6","DC","TN","49187","5027220993","Adrian.Dantley@TN.zcruit.com","821 Sheridan St","Medium","Adrian Dantley","Cliff Dantley","Advanced","0","0","0","1","1","0","6.0","6.0","2","0"
"84","Artis","Gilmore","70","306","2015","../img/players/8.png","8","3.78","11","Seattle","MO","50671","5536366824","Artis.Gilmore@MO.zcruit.com","527 2nd Ave","Medium","Artis Gilmore","Cliff Gilmore","Bachelors","0","0","0","1","0","0","5.3","6.5","6","3"
"85","Cliff","Hagan","74","181","2015","../img/players/9.png","8","3.51","19","DC","AZ","65167","3684779167","Cliff.Hagan@AZ.zcruit.com","487 1st Ave","Medium","Cliff Hagan","Chris Hagan","HS","0","0","0","0","0","0","3.6","5.7","6","13"
